cons,old,new
RUS_A01_02,2746,10
RUS_A03,2747,10
RUS_B05_06,2748,11
RUS_B07_08,2749,11
RUS_B09,2750,11
RUS_C10T12,2751,11
RUS_C13T15,2752,11
RUS_C16,2753,11
RUS_C17_18,2754,11
RUS_C19,2755,11
RUS_C20,2756,11
RUS_C21,2757,11
RUS_C22,2758,11
RUS_C23,2759,11
RUS_C24,2760,11
RUS_C25,2761,11
RUS_C26,2762,11
RUS_C27,2763,11
RUS_C28,2764,11
RUS_C29,2765,11
RUS_C30,2766,11
RUS_C31T33,2767,11
RUS_D,2768,12
RUS_E,2769,12
RUS_F,2770,12
RUS_G,2771,12
RUS_H49,2772,12
RUS_H50,2773,12
RUS_H51,2774,12
RUS_H52,2775,12
RUS_H53,2776,12
RUS_I,2777,12
RUS_J58T60,2778,12
RUS_J61,2779,12
RUS_J62_63,2780,12
RUS_K,2781,12
RUS_L,2782,12
RUS_M,2783,12
RUS_N,2784,12
RUS_O,2785,12
RUS_P,2786,12
RUS_Q,2787,12
RUS_R,2788,12
RUS_S,2789,12
RUS_T,2790,12
SAU_A01_02,2791,10
SAU_A03,2792,10
SAU_B05_06,2793,11
SAU_B07_08,2794,11
SAU_B09,2795,11
SAU_C10T12,2796,11
SAU_C13T15,2797,11
SAU_C16,2798,11
SAU_C17_18,2799,11
SAU_C19,2800,11
SAU_C20,2801,11
SAU_C21,2802,11
SAU_C22,2803,11
SAU_C23,2804,11
SAU_C24,2805,11
SAU_C25,2806,11
SAU_C26,2807,11
SAU_C27,2808,11
SAU_C28,2809,11
SAU_C29,2810,11
SAU_C30,2811,11
SAU_C31T33,2812,11
SAU_D,2813,12
SAU_E,2814,12
SAU_F,2815,12
SAU_G,2816,12
SAU_H49,2817,12
SAU_H50,2818,12
SAU_H51,2819,12
SAU_H52,2820,12
SAU_H53,2821,12
SAU_I,2822,12
SAU_J58T60,2823,12
SAU_J61,2824,12
SAU_J62_63,2825,12
SAU_K,2826,12
SAU_L,2827,12
SAU_M,2828,12
SAU_N,2829,12
SAU_O,2830,12
SAU_P,2831,12
SAU_Q,2832,12
SAU_R,2833,12
SAU_S,2834,12
SAU_T,2835,12
SEN_A01_02,2836,10
SEN_A03,2837,10
SEN_B05_06,2838,11
SEN_B07_08,2839,11
SEN_B09,2840,11
SEN_C10T12,2841,11
SEN_C13T15,2842,11
SEN_C16,2843,11
SEN_C17_18,2844,11
SEN_C19,2845,11
SEN_C20,2846,11
SEN_C21,2847,11
SEN_C22,2848,11
SEN_C23,2849,11
SEN_C24,2850,11
SEN_C25,2851,11
SEN_C26,2852,11
SEN_C27,2853,11
SEN_C28,2854,11
SEN_C29,2855,11
SEN_C30,2856,11
SEN_C31T33,2857,11
SEN_D,2858,12
SEN_E,2859,12
SEN_F,2860,12
SEN_G,2861,12
SEN_H49,2862,12
SEN_H50,2863,12
SEN_H51,2864,12
SEN_H52,2865,12
SEN_H53,2866,12
SEN_I,2867,12
SEN_J58T60,2868,12
SEN_J61,2869,12
SEN_J62_63,2870,12
SEN_K,2871,12
SEN_L,2872,12
SEN_M,2873,12
SEN_N,2874,12
SEN_O,2875,12
SEN_P,2876,12
SEN_Q,2877,12
SEN_R,2878,12
SEN_S,2879,12
SEN_T,2880,12
SGP_A01_02,2881,10
SGP_A03,2882,10
SGP_B05_06,2883,11
SGP_B07_08,2884,11
SGP_B09,2885,11
SGP_C10T12,2886,11
SGP_C13T15,2887,11
SGP_C16,2888,11
SGP_C17_18,2889,11
SGP_C19,2890,11
SGP_C20,2891,11
SGP_C21,2892,11
SGP_C22,2893,11
SGP_C23,2894,11
SGP_C24,2895,11
SGP_C25,2896,11
SGP_C26,2897,11
SGP_C27,2898,11
SGP_C28,2899,11
SGP_C29,2900,11
SGP_C30,2901,11
SGP_C31T33,2902,11
SGP_D,2903,12
SGP_E,2904,12
SGP_F,2905,12
SGP_G,2906,12
SGP_H49,2907,12
SGP_H50,2908,12
SGP_H51,2909,12
SGP_H52,2910,12
SGP_H53,2911,12
SGP_I,2912,12
SGP_J58T60,2913,12
SGP_J61,2914,12
SGP_J62_63,2915,12
SGP_K,2916,12
SGP_L,2917,12
SGP_M,2918,12
SGP_N,2919,12
SGP_O,2920,12
SGP_P,2921,12
SGP_Q,2922,12
SGP_R,2923,12
SGP_S,2924,12
SGP_T,2925,12
SVK_A01_02,2926,10
SVK_A03,2927,10
SVK_B05_06,2928,11
SVK_B07_08,2929,11
SVK_B09,2930,11
SVK_C10T12,2931,11
SVK_C13T15,2932,11
SVK_C16,2933,11
SVK_C17_18,2934,11
SVK_C19,2935,11
SVK_C20,2936,11
SVK_C21,2937,11
SVK_C22,2938,11
SVK_C23,2939,11
SVK_C24,2940,11
SVK_C25,2941,11
SVK_C26,2942,11
SVK_C27,2943,11
SVK_C28,2944,11
SVK_C29,2945,11
SVK_C30,2946,11
SVK_C31T33,2947,11
SVK_D,2948,12
SVK_E,2949,12
SVK_F,2950,12
SVK_G,2951,12
SVK_H49,2952,12
SVK_H50,2953,12
SVK_H51,2954,12
SVK_H52,2955,12
SVK_H53,2956,12
SVK_I,2957,12
SVK_J58T60,2958,12
SVK_J61,2959,12
SVK_J62_63,2960,12
SVK_K,2961,12
SVK_L,2962,12
SVK_M,2963,12
SVK_N,2964,12
SVK_O,2965,12
SVK_P,2966,12
SVK_Q,2967,12
SVK_R,2968,12
SVK_S,2969,12
SVK_T,2970,12
SVN_A01_02,2971,10
SVN_A03,2972,10
SVN_B05_06,2973,11
SVN_B07_08,2974,11
SVN_B09,2975,11
SVN_C10T12,2976,11
SVN_C13T15,2977,11
SVN_C16,2978,11
SVN_C17_18,2979,11
SVN_C19,2980,11
SVN_C20,2981,11
SVN_C21,2982,11
SVN_C22,2983,11
SVN_C23,2984,11
SVN_C24,2985,11
SVN_C25,2986,11
SVN_C26,2987,11
SVN_C27,2988,11
SVN_C28,2989,11
SVN_C29,2990,11
SVN_C30,2991,11
SVN_C31T33,2992,11
SVN_D,2993,12
SVN_E,2994,12
SVN_F,2995,12
SVN_G,2996,12
SVN_H49,2997,12
SVN_H50,2998,12
SVN_H51,2999,12
SVN_H52,3000,12
SVN_H53,3001,12
SVN_I,3002,12
SVN_J58T60,3003,12
SVN_J61,3004,12
SVN_J62_63,3005,12
SVN_K,3006,12
SVN_L,3007,12
SVN_M,3008,12
SVN_N,3009,12
SVN_O,3010,12
SVN_P,3011,12
SVN_Q,3012,12
SVN_R,3013,12
SVN_S,3014,12
SVN_T,3015,12
SWE_A01_02,3016,10
SWE_A03,3017,10
SWE_B05_06,3018,11
SWE_B07_08,3019,11
SWE_B09,3020,11
SWE_C10T12,3021,11
SWE_C13T15,3022,11
SWE_C16,3023,11
SWE_C17_18,3024,11
SWE_C19,3025,11
SWE_C20,3026,11
SWE_C21,3027,11
SWE_C22,3028,11
SWE_C23,3029,11
SWE_C24,3030,11
SWE_C25,3031,11
SWE_C26,3032,11
SWE_C27,3033,11
SWE_C28,3034,11
SWE_C29,3035,11
SWE_C30,3036,11
SWE_C31T33,3037,11
SWE_D,3038,12
SWE_E,3039,12
SWE_F,3040,12
SWE_G,3041,12
SWE_H49,3042,12
SWE_H50,3043,12
SWE_H51,3044,12
SWE_H52,3045,12
SWE_H53,3046,12
SWE_I,3047,12
SWE_J58T60,3048,12
SWE_J61,3049,12
SWE_J62_63,3050,12
SWE_K,3051,12
SWE_L,3052,12
SWE_M,3053,12
SWE_N,3054,12
SWE_O,3055,12
SWE_P,3056,12
SWE_Q,3057,12
SWE_R,3058,12
SWE_S,3059,12
SWE_T,3060,12
THA_A01_02,3061,10
THA_A03,3062,10
THA_B05_06,3063,11
THA_B07_08,3064,11
THA_B09,3065,11
THA_C10T12,3066,11
THA_C13T15,3067,11
THA_C16,3068,11
THA_C17_18,3069,11
THA_C19,3070,11
THA_C20,3071,11
THA_C21,3072,11
THA_C22,3073,11
THA_C23,3074,11
THA_C24,3075,11
THA_C25,3076,11
THA_C26,3077,11
THA_C27,3078,11
THA_C28,3079,11
THA_C29,3080,11
THA_C30,3081,11
THA_C31T33,3082,11
THA_D,3083,12
THA_E,3084,12
THA_F,3085,12
THA_G,3086,12
THA_H49,3087,12
THA_H50,3088,12
THA_H51,3089,12
THA_H52,3090,12
THA_H53,3091,12
THA_I,3092,12
THA_J58T60,3093,12
THA_J61,3094,12
THA_J62_63,3095,12
THA_K,3096,12
THA_L,3097,12
THA_M,3098,12
THA_N,3099,12
THA_O,3100,12
THA_P,3101,12
THA_Q,3102,12
THA_R,3103,12
THA_S,3104,12
THA_T,3105,12
TUN_A01_02,3106,10
TUN_A03,3107,10
TUN_B05_06,3108,11
TUN_B07_08,3109,11
TUN_B09,3110,11
TUN_C10T12,3111,11
TUN_C13T15,3112,11
TUN_C16,3113,11
TUN_C17_18,3114,11
TUN_C19,3115,11
TUN_C20,3116,11
TUN_C21,3117,11
TUN_C22,3118,11
TUN_C23,3119,11
TUN_C24,3120,11
TUN_C25,3121,11
TUN_C26,3122,11
TUN_C27,3123,11
TUN_C28,3124,11
TUN_C29,3125,11
TUN_C30,3126,11
TUN_C31T33,3127,11
TUN_D,3128,12
TUN_E,3129,12
TUN_F,3130,12
TUN_G,3131,12
TUN_H49,3132,12
TUN_H50,3133,12
TUN_H51,3134,12
TUN_H52,3135,12
TUN_H53,3136,12
TUN_I,3137,12
TUN_J58T60,3138,12
TUN_J61,3139,12
TUN_J62_63,3140,12
TUN_K,3141,12
TUN_L,3142,12
TUN_M,3143,12
TUN_N,3144,12
TUN_O,3145,12
TUN_P,3146,12
TUN_Q,3147,12
TUN_R,3148,12
TUN_S,3149,12
TUN_T,3150,12
TUR_A01_02,3151,10
TUR_A03,3152,10
TUR_B05_06,3153,11
TUR_B07_08,3154,11
TUR_B09,3155,11
TUR_C10T12,3156,11
TUR_C13T15,3157,11
TUR_C16,3158,11
TUR_C17_18,3159,11
TUR_C19,3160,11
TUR_C20,3161,11
TUR_C21,3162,11
TUR_C22,3163,11
TUR_C23,3164,11
TUR_C24,3165,11
TUR_C25,3166,11
TUR_C26,3167,11
TUR_C27,3168,11
TUR_C28,3169,11
TUR_C29,3170,11
TUR_C30,3171,11
TUR_C31T33,3172,11
TUR_D,3173,12
TUR_E,3174,12
TUR_F,3175,12
TUR_G,3176,12
TUR_H49,3177,12
TUR_H50,3178,12
TUR_H51,3179,12
TUR_H52,3180,12
TUR_H53,3181,12
TUR_I,3182,12
TUR_J58T60,3183,12
TUR_J61,3184,12
TUR_J62_63,3185,12
TUR_K,3186,12
TUR_L,3187,12
TUR_M,3188,12
TUR_N,3189,12
TUR_O,3190,12
TUR_P,3191,12
TUR_Q,3192,12
TUR_R,3193,12
TUR_S,3194,12
TUR_T,3195,12
TWN_A01_02,3196,10
TWN_A03,3197,10
TWN_B05_06,3198,11
TWN_B07_08,3199,11
TWN_B09,3200,11
TWN_C10T12,3201,11
TWN_C13T15,3202,11
TWN_C16,3203,11
TWN_C17_18,3204,11
TWN_C19,3205,11
TWN_C20,3206,11
TWN_C21,3207,11
TWN_C22,3208,11
TWN_C23,3209,11
TWN_C24,3210,11
TWN_C25,3211,11
TWN_C26,3212,11
TWN_C27,3213,11
TWN_C28,3214,11
TWN_C29,3215,11
TWN_C30,3216,11
TWN_C31T33,3217,11
TWN_D,3218,12
TWN_E,3219,12
TWN_F,3220,12
TWN_G,3221,12
TWN_H49,3222,12
TWN_H50,3223,12
TWN_H51,3224,12
TWN_H52,3225,12
TWN_H53,3226,12
TWN_I,3227,12
TWN_J58T60,3228,12
TWN_J61,3229,12
TWN_J62_63,3230,12
TWN_K,3231,12
TWN_L,3232,12
TWN_M,3233,12
TWN_N,3234,12
TWN_O,3235,12
TWN_P,3236,12
TWN_Q,3237,12
TWN_R,3238,12
TWN_S,3239,12
TWN_T,3240,12
UKR_A01_02,3241,10
UKR_A03,3242,10
UKR_B05_06,3243,11
UKR_B07_08,3244,11
UKR_B09,3245,11
UKR_C10T12,3246,11
UKR_C13T15,3247,11
UKR_C16,3248,11
UKR_C17_18,3249,11
UKR_C19,3250,11
UKR_C20,3251,11
UKR_C21,3252,11
UKR_C22,3253,11
UKR_C23,3254,11
UKR_C24,3255,11
UKR_C25,3256,11
UKR_C26,3257,11
UKR_C27,3258,11
UKR_C28,3259,11
UKR_C29,3260,11
UKR_C30,3261,11
UKR_C31T33,3262,11
UKR_D,3263,12
UKR_E,3264,12
UKR_F,3265,12
UKR_G,3266,12
UKR_H49,3267,12
UKR_H50,3268,12
UKR_H51,3269,12
UKR_H52,3270,12
UKR_H53,3271,12
UKR_I,3272,12
UKR_J58T60,3273,12
UKR_J61,3274,12
UKR_J62_63,3275,12
UKR_K,3276,12
UKR_L,3277,12
UKR_M,3278,12
UKR_N,3279,12
UKR_O,3280,12
UKR_P,3281,12
UKR_Q,3282,12
UKR_R,3283,12
UKR_S,3284,12
UKR_T,3285,12
USA_A01_02,3286,7
USA_A03,3287,7
USA_B05_06,3288,8
USA_B07_08,3289,8
USA_B09,3290,8
USA_C10T12,3291,8
USA_C13T15,3292,8
USA_C16,3293,8
USA_C17_18,3294,8
USA_C19,3295,8
USA_C20,3296,8
USA_C21,3297,8
USA_C22,3298,8
USA_C23,3299,8
USA_C24,3300,8
USA_C25,3301,8
USA_C26,3302,8
USA_C27,3303,8
USA_C28,3304,8
USA_C29,3305,8
USA_C30,3306,8
USA_C31T33,3307,8
USA_D,3308,9
USA_E,3309,9
USA_F,3310,9
USA_G,3311,9
USA_H49,3312,9
USA_H50,3313,9
USA_H51,3314,9
USA_H52,3315,9
USA_H53,3316,9
USA_I,3317,9
USA_J58T60,3318,9
USA_J61,3319,9
USA_J62_63,3320,9
USA_K,3321,9
USA_L,3322,9
USA_M,3323,9
USA_N,3324,9
USA_O,3325,9
USA_P,3326,9
USA_Q,3327,9
USA_R,3328,9
USA_S,3329,9
USA_T,3330,9
VNM_A01_02,3331,10
VNM_A03,3332,10
VNM_B05_06,3333,11
VNM_B07_08,3334,11
VNM_B09,3335,11
VNM_C10T12,3336,11
VNM_C13T15,3337,11
VNM_C16,3338,11
VNM_C17_18,3339,11
VNM_C19,3340,11
VNM_C20,3341,11
VNM_C21,3342,11
VNM_C22,3343,11
VNM_C23,3344,11
VNM_C24,3345,11
VNM_C25,3346,11
VNM_C26,3347,11
VNM_C27,3348,11
VNM_C28,3349,11
VNM_C29,3350,11
VNM_C30,3351,11
VNM_C31T33,3352,11
VNM_D,3353,12
VNM_E,3354,12
VNM_F,3355,12
VNM_G,3356,12
VNM_H49,3357,12
VNM_H50,3358,12
VNM_H51,3359,12
VNM_H52,3360,12
VNM_H53,3361,12
VNM_I,3362,12
VNM_J58T60,3363,12
VNM_J61,3364,12
VNM_J62_63,3365,12
VNM_K,3366,12
VNM_L,3367,12
VNM_M,3368,12
VNM_N,3369,12
VNM_O,3370,12
VNM_P,3371,12
VNM_Q,3372,12
VNM_R,3373,12
VNM_S,3374,12
VNM_T,3375,12
ZAF_A01_02,3376,10
ZAF_A03,3377,10
ZAF_B05_06,3378,11
ZAF_B07_08,3379,11
ZAF_B09,3380,11
ZAF_C10T12,3381,11
ZAF_C13T15,3382,11
ZAF_C16,3383,11
ZAF_C17_18,3384,11
ZAF_C19,3385,11
ZAF_C20,3386,11
ZAF_C21,3387,11
ZAF_C22,3388,11
ZAF_C23,3389,11
ZAF_C24,3390,11
ZAF_C25,3391,11
ZAF_C26,3392,11
ZAF_C27,3393,11
ZAF_C28,3394,11
ZAF_C29,3395,11
ZAF_C30,3396,11
ZAF_C31T33,3397,11
ZAF_D,3398,12
ZAF_E,3399,12
ZAF_F,3400,12
ZAF_G,3401,12
ZAF_H49,3402,12
ZAF_H50,3403,12
ZAF_H51,3404,12
ZAF_H52,3405,12
ZAF_H53,3406,12
ZAF_I,3407,12
ZAF_J58T60,3408,12
ZAF_J61,3409,12
ZAF_J62_63,3410,12
ZAF_K,3411,12
ZAF_L,3412,12
ZAF_M,3413,12
ZAF_N,3414,12
ZAF_O,3415,12
ZAF_P,3416,12
ZAF_Q,3417,12
ZAF_R,3418,12
ZAF_S,3419,12
ZAF_T,3420,12
ROW_A01_02,3421,10
ROW_A03,3422,10
ROW_B05_06,3423,11
ROW_B07_08,3424,11
ROW_B09,3425,11
ROW_C10T12,3426,11
ROW_C13T15,3427,11
ROW_C16,3428,11
ROW_C17_18,3429,11
ROW_C19,3430,11
ROW_C20,3431,11
ROW_C21,3432,11
ROW_C22,3433,11
ROW_C23,3434,11
ROW_C24,3435,11
ROW_C25,3436,11
ROW_C26,3437,11
ROW_C27,3438,11
ROW_C28,3439,11
ROW_C29,3440,11
ROW_C30,3441,11
ROW_C31T33,3442,11
ROW_D,3443,12
ROW_E,3444,12
ROW_F,3445,12
ROW_G,3446,12
ROW_H49,3447,12
ROW_H50,3448,12
ROW_H51,3449,12
ROW_H52,3450,12
ROW_H53,3451,12
ROW_I,3452,12
ROW_J58T60,3453,12
ROW_J61,3454,12
ROW_J62_63,3455,12
ROW_K,3456,12
ROW_L,3457,12
ROW_M,3458,12
ROW_N,3459,12
ROW_O,3460,12
ROW_P,3461,12
ROW_Q,3462,12
ROW_R,3463,12
ROW_S,3464,12
ROW_T,3465,12
MX1_A01_02,3466,10
MX1_A03,3467,10
MX1_B05_06,3468,11
MX1_B07_08,3469,11
MX1_B09,3470,11
MX1_C10T12,3471,11
MX1_C13T15,3472,11
MX1_C16,3473,11
MX1_C17_18,3474,11
MX1_C19,3475,11
MX1_C20,3476,11
MX1_C21,3477,11
MX1_C22,3478,11
MX1_C23,3479,11
MX1_C24,3480,11
MX1_C25,3481,11
MX1_C26,3482,11
MX1_C27,3483,11
MX1_C28,3484,11
MX1_C29,3485,11
MX1_C30,3486,11
MX1_C31T33,3487,11
MX1_D,3488,12
MX1_E,3489,12
MX1_F,3490,12
MX1_G,3491,12
MX1_H49,3492,12
MX1_H50,3493,12
MX1_H51,3494,12
MX1_H52,3495,12
MX1_H53,3496,12
MX1_I,3497,12
MX1_J58T60,3498,12
MX1_J61,3499,12
MX1_J62_63,3500,12
MX1_K,3501,12
MX1_L,3502,12
MX1_M,3503,12
MX1_N,3504,12
MX1_O,3505,12
MX1_P,3506,12
MX1_Q,3507,12
MX1_R,3508,12
MX1_S,3509,12
MX1_T,3510,12
MX2_A01_02,3511,10
MX2_A03,3512,10
MX2_B05_06,3513,11
MX2_B07_08,3514,11
MX2_B09,3515,11
MX2_C10T12,3516,11
MX2_C13T15,3517,11
MX2_C16,3518,11
MX2_C17_18,3519,11
MX2_C19,3520,11
MX2_C20,3521,11
MX2_C21,3522,11
MX2_C22,3523,11
MX2_C23,3524,11
MX2_C24,3525,11
MX2_C25,3526,11
MX2_C26,3527,11
MX2_C27,3528,11
MX2_C28,3529,11
MX2_C29,3530,11
MX2_C30,3531,11
MX2_C31T33,3532,11
MX2_D,3533,12
MX2_E,3534,12
MX2_F,3535,12
MX2_G,3536,12
MX2_H49,3537,12
MX2_H50,3538,12
MX2_H51,3539,12
MX2_H52,3540,12
MX2_H53,3541,12
MX2_I,3542,12
MX2_J58T60,3543,12
MX2_J61,3544,12
MX2_J62_63,3545,12
MX2_K,3546,12
MX2_L,3547,12
MX2_M,3548,12
MX2_N,3549,12
MX2_O,3550,12
MX2_P,3551,12
MX2_Q,3552,12
MX2_R,3553,12
MX2_S,3554,12
MX2_T,3555,12
CN1_A01_02,3556,4
CN1_A03,3557,4
CN1_B05_06,3558,5
CN1_B07_08,3559,5
CN1_B09,3560,5
CN1_C10T12,3561,5
CN1_C13T15,3562,5
CN1_C16,3563,5
CN1_C17_18,3564,5
CN1_C19,3565,5
CN1_C20,3566,5
CN1_C21,3567,5
CN1_C22,3568,5
CN1_C23,3569,5
CN1_C24,3570,5
CN1_C25,3571,5
CN1_C26,3572,5
CN1_C27,3573,5
CN1_C28,3574,5
CN1_C29,3575,5
CN1_C30,3576,5
CN1_C31T33,3577,5
CN1_D,3578,6
CN1_E,3579,6
CN1_F,3580,6
CN1_G,3581,6
CN1_H49,3582,6
CN1_H50,3583,6
CN1_H51,3584,6
CN1_H52,3585,6
CN1_H53,3586,6
CN1_I,3587,6
CN1_J58T60,3588,6
CN1_J61,3589,6
CN1_J62_63,3590,6
CN1_K,3591,6
CN1_L,3592,6
CN1_M,3593,6
CN1_N,3594,6
CN1_O,3595,6
CN1_P,3596,6
CN1_Q,3597,6
CN1_R,3598,6
CN1_S,3599,6
CN1_T,3600,6
CN2_A01_02,3601,4
CN2_A03,3602,4
CN2_B05_06,3603,5
CN2_B07_08,3604,5
CN2_B09,3605,5
CN2_C10T12,3606,5
CN2_C13T15,3607,5
CN2_C16,3608,5
CN2_C17_18,3609,5
CN2_C19,3610,5
CN2_C20,3611,5
CN2_C21,3612,5
CN2_C22,3613,5
CN2_C23,3614,5
CN2_C24,3615,5
CN2_C25,3616,5
CN2_C26,3617,5
CN2_C27,3618,5
CN2_C28,3619,5
CN2_C29,3620,5
CN2_C30,3621,5
CN2_C31T33,3622,5
CN2_D,3623,6
CN2_E,3624,6
CN2_F,3625,6
CN2_G,3626,6
CN2_H49,3627,6
CN2_H50,3628,6
CN2_H51,3629,6
CN2_H52,3630,6
CN2_H53,3631,6
CN2_I,3632,6
CN2_J58T60,3633,6
CN2_J61,3634,6
CN2_J62_63,3635,6
CN2_K,3636,6
CN2_L,3637,6
CN2_M,3638,6
CN2_N,3639,6
CN2_O,3640,6
CN2_P,3641,6
CN2_Q,3642,6
CN2_R,3643,6
CN2_S,3644,6
CN2_T,3645,6
